edge_id,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
5072,0.5744,0.5744,0.5744,0.5744,0.5744,0.468,0.468,0.5106,0.5106,0.5106,0.4255,0.4255,0.4255,0.4255,0.4255,0.4255,0.5319,0.5319,0.5319,0.5319,0.468,0.468,0.5532,0.5532
5073,0.5306,0.5306,0.5306,0.5306,0.5306,0.4323,0.4323,0.4716,0.4716,0.4716,0.393,0.393,0.393,0.393,0.393,0.393,0.4912,0.4912,0.4912,0.4912,0.4323,0.4323,0.5109,0.5109
5074,0.5926,0.5926,0.5926,0.5926,0.5926,0.4829,0.4829,0.5268,0.5268,0.5268,0.439,0.439,0.439,0.439,0.439,0.439,0.5488,0.5488,0.5488,0.5488,0.4829,0.4829,0.5707,0.5707
5075,0.5501,0.5501,0.5501,0.5501,0.5501,0.4482,0.4482,0.489,0.489,0.489,0.4075,0.4075,0.4075,0.4075,0.4075,0.4075,0.5094,0.5094,0.5094,0.5094,0.4482,0.4482,0.5297,0.5297
5076,0.515,0.515,0.515,0.515,0.515,0.4196,0.4196,0.4578,0.4578,0.4578,0.3815,0.3815,0.3815,0.3815,0.3815,0.3815,0.4769,0.4769,0.4769,0.4769,0.4196,0.4196,0.496,0.496
5077,0.5548,0.5548,0.5548,0.5548,0.5548,0.4521,0.4521,0.4932,0.4932,0.4932,0.411,0.411,0.411,0.411,0.411,0.411,0.5137,0.5137,0.5137,0.5137,0.4521,0.4521,0.5343,0.5343
5078,0.5994,0.5994,0.5994,0.5994,0.5994,0.4884,0.4884,0.5328,0.5328,0.5328,0.444,0.444,0.444,0.444,0.444,0.444,0.555,0.555,0.555,0.555,0.4884,0.4884,0.5772,0.5772
5079,0.5272,0.5272,0.5272,0.5272,0.5272,0.4296,0.4296,0.4686,0.4686,0.4686,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.4881,0.4881,0.4881,0.4881,0.4296,0.4296,0.5077,0.5077
5080,0.54,0.54,0.54,0.54,0.54,0.44,0.44,0.48,0.48,0.48,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.44,0.44,0.52,0.52
5081,0.4934,0.4934,0.4934,0.4934,0.4934,0.402,0.402,0.4386,0.4386,0.4386,0.3655,0.3655,0.3655,0.3655,0.3655,0.3655,0.4569,0.4569,0.4569,0.4569,0.402,0.402,0.4752,0.4752
5082,0.5414,0.5414,0.5414,0.5414,0.5414,0.4411,0.4411,0.4812,0.4812,0.4812,0.401,0.401,0.401,0.401,0.401,0.401,0.5012,0.5012,0.5012,0.5012,0.4411,0.4411,0.5213,0.5213
5083,0.6062,0.6062,0.6062,0.6062,0.6062,0.4939,0.4939,0.5388,0.5388,0.5388,0.449,0.449,0.449,0.449,0.449,0.449,0.5612,0.5612,0.5612,0.5612,0.4939,0.4939,0.5837,0.5837
5084,0.5609,0.5609,0.5609,0.5609,0.5609,0.457,0.457,0.4986,0.4986,0.4986,0.4155,0.4155,0.4155,0.4155,0.4155,0.4155,0.5194,0.5194,0.5194,0.5194,0.457,0.457,0.5402,0.5402
5085,0.5416,0.5416,0.5416,0.5416,0.5416,0.4413,0.4413,0.4814,0.4814,0.4814,0.4012,0.4012,0.4012,0.4012,0.4012,0.4012,0.5015,0.5015,0.5015,0.5015,0.4413,0.4413,0.5216,0.5216
5086,0.5724,0.5724,0.5724,0.5724,0.5724,0.4664,0.4664,0.5088,0.5088,0.5088,0.424,0.424,0.424,0.424,0.424,0.424,0.53,0.53,0.53,0.53,0.4664,0.4664,0.5512,0.5512
5087,0.482,0.482,0.482,0.482,0.482,0.3927,0.3927,0.4284,0.4284,0.4284,0.357,0.357,0.357,0.357,0.357,0.357,0.4462,0.4462,0.4462,0.4462,0.3927,0.3927,0.4641,0.4641
5088,0.5063,0.5063,0.5063,0.5063,0.5063,0.4125,0.4125,0.45,0.45,0.45,0.375,0.375,0.375,0.375,0.375,0.375,0.4688,0.4688,0.4688,0.4688,0.4125,0.4125,0.4875,0.4875
5089,0.6196,0.6196,0.6196,0.6196,0.6196,0.5049,0.5049,0.5508,0.5508,0.5508,0.459,0.459,0.459,0.459,0.459,0.459,0.5738,0.5738,0.5738,0.5738,0.5049,0.5049,0.5967,0.5967
5090,0.5663,0.5663,0.5663,0.5663,0.5663,0.4614,0.4614,0.5034,0.5034,0.5034,0.4195,0.4195,0.4195,0.4195,0.4195,0.4195,0.5244,0.5244,0.5244,0.5244,0.4614,0.4614,0.5454,0.5454
5091,0.5184,0.5184,0.5184,0.5184,0.5184,0.4224,0.4224,0.4608,0.4608,0.4608,0.384,0.384,0.384,0.384,0.384,0.384,0.48,0.48,0.48,0.48,0.4224,0.4224,0.4992,0.4992
5092,0.5596,0.5596,0.5596,0.5596,0.5596,0.456,0.456,0.4974,0.4974,0.4974,0.4145,0.4145,0.4145,0.4145,0.4145,0.4145,0.5181,0.5181,0.5181,0.5181,0.456,0.456,0.5388,0.5388
5093,0.5481,0.5481,0.5481,0.5481,0.5481,0.4466,0.4466,0.4872,0.4872,0.4872,0.406,0.406,0.406,0.406,0.406,0.406,0.5075,0.5075,0.5075,0.5075,0.4466,0.4466,0.5278,0.5278
5094,0.5528,0.5528,0.5528,0.5528,0.5528,0.4504,0.4504,0.4914,0.4914,0.4914,0.4095,0.4095,0.4095,0.4095,0.4095,0.4095,0.5119,0.5119,0.5119,0.5119,0.4504,0.4504,0.5324,0.5324
5095,0.5656,0.5656,0.5656,0.5656,0.5656,0.4609,0.4609,0.5028,0.5028,0.5028,0.419,0.419,0.419,0.419,0.419,0.419,0.5237,0.5237,0.5237,0.5237,0.4609,0.4609,0.5447,0.5447
5096,0.5366,0.5366,0.5366,0.5366,0.5366,0.4373,0.4373,0.477,0.477,0.477,0.3975,0.3975,0.3975,0.3975,0.3975,0.3975,0.4969,0.4969,0.4969,0.4969,0.4373,0.4373,0.5168,0.5168
5097,0.5646,0.5646,0.5646,0.5646,0.5646,0.46,0.46,0.5018,0.5018,0.5018,0.4182,0.4182,0.4182,0.4182,0.4182,0.4182,0.5228,0.5228,0.5228,0.5228,0.46,0.46,0.5437,0.5437
5098,0.5457,0.5457,0.5457,0.5457,0.5457,0.4446,0.4446,0.485,0.485,0.485,0.4042,0.4042,0.4042,0.4042,0.4042,0.4042,0.5052,0.5052,0.5052,0.5052,0.4446,0.4446,0.5255,0.5255
5099,0.5231,0.5231,0.5231,0.5231,0.5231,0.4263,0.4263,0.465,0.465,0.465,0.3875,0.3875,0.3875,0.3875,0.3875,0.3875,0.4844,0.4844,0.4844,0.4844,0.4263,0.4263,0.5038,0.5038
5100,0.5548,0.5548,0.5548,0.5548,0.5548,0.4521,0.4521,0.4932,0.4932,0.4932,0.411,0.411,0.411,0.411,0.411,0.411,0.5137,0.5137,0.5137,0.5137,0.4521,0.4521,0.5343,0.5343
5101,0.5049,0.5049,0.5049,0.5049,0.5049,0.4114,0.4114,0.4488,0.4488,0.4488,0.374,0.374,0.374,0.374,0.374,0.374,0.4675,0.4675,0.4675,0.4675,0.4114,0.4114,0.4862,0.4862
5102,0.5758,0.5758,0.5758,0.5758,0.5758,0.4692,0.4692,0.5118,0.5118,0.5118,0.4265,0.4265,0.4265,0.4265,0.4265,0.4265,0.5331,0.5331,0.5331,0.5331,0.4692,0.4692,0.5544,0.5544
5103,0.5548,0.5548,0.5548,0.5548,0.5548,0.4521,0.4521,0.4932,0.4932,0.4932,0.411,0.411,0.411,0.411,0.411,0.411,0.5137,0.5137,0.5137,0.5137,0.4521,0.4521,0.5343,0.5343
5104,0.5954,0.5954,0.5954,0.5954,0.5954,0.4851,0.4851,0.5292,0.5292,0.5292,0.441,0.441,0.441,0.441,0.441,0.441,0.5512,0.5512,0.5512,0.5512,0.4851,0.4851,0.5733,0.5733
5105,0.5562,0.5562,0.5562,0.5562,0.5562,0.4532,0.4532,0.4944,0.4944,0.4944,0.412,0.412,0.412,0.412,0.412,0.412,0.515,0.515,0.515,0.515,0.4532,0.4532,0.5356,0.5356
5106,0.5555,0.5555,0.5555,0.5555,0.5555,0.4526,0.4526,0.4938,0.4938,0.4938,0.4115,0.4115,0.4115,0.4115,0.4115,0.4115,0.5144,0.5144,0.5144,0.5144,0.4526,0.4526,0.535,0.535
5107,0.5312,0.5312,0.5312,0.5312,0.5312,0.4329,0.4329,0.4722,0.4722,0.4722,0.3935,0.3935,0.3935,0.3935,0.3935,0.3935,0.4919,0.4919,0.4919,0.4919,0.4329,0.4329,0.5116,0.5116
5108,0.5488,0.5488,0.5488,0.5488,0.5488,0.4472,0.4472,0.4878,0.4878,0.4878,0.4065,0.4065,0.4065,0.4065,0.4065,0.4065,0.5081,0.5081,0.5081,0.5081,0.4472,0.4472,0.5284,0.5284
5109,0.5488,0.5488,0.5488,0.5488,0.5488,0.4472,0.4472,0.4878,0.4878,0.4878,0.4065,0.4065,0.4065,0.4065,0.4065,0.4065,0.5081,0.5081,0.5081,0.5081,0.4472,0.4472,0.5284,0.5284
5110,0.5528,0.5528,0.5528,0.5528,0.5528,0.4504,0.4504,0.4914,0.4914,0.4914,0.4095,0.4095,0.4095,0.4095,0.4095,0.4095,0.5119,0.5119,0.5119,0.5119,0.4504,0.4504,0.5324,0.5324
5111,0.5866,0.5866,0.5866,0.5866,0.5866,0.478,0.478,0.5214,0.5214,0.5214,0.4345,0.4345,0.4345,0.4345,0.4345,0.4345,0.5431,0.5431,0.5431,0.5431,0.478,0.478,0.5648,0.5648
5112,0.544,0.544,0.544,0.544,0.544,0.4433,0.4433,0.4836,0.4836,0.4836,0.403,0.403,0.403,0.403,0.403,0.403,0.5038,0.5038,0.5038,0.5038,0.4433,0.4433,0.5239,0.5239
5113,0.4867,0.4867,0.4867,0.4867,0.4867,0.3966,0.3966,0.4326,0.4326,0.4326,0.3605,0.3605,0.3605,0.3605,0.3605,0.3605,0.4506,0.4506,0.4506,0.4506,0.3966,0.3966,0.4686,0.4686
5114,0.5461,0.5461,0.5461,0.5461,0.5461,0.445,0.445,0.4854,0.4854,0.4854,0.4045,0.4045,0.4045,0.4045,0.4045,0.4045,0.5056,0.5056,0.5056,0.5056,0.445,0.445,0.5258,0.5258
5115,0.6034,0.6034,0.6034,0.6034,0.6034,0.4917,0.4917,0.5364,0.5364,0.5364,0.447,0.447,0.447,0.447,0.447,0.447,0.5588,0.5588,0.5588,0.5588,0.4917,0.4917,0.5811,0.5811
5116,0.5738,0.5738,0.5738,0.5738,0.5738,0.4675,0.4675,0.51,0.51,0.51,0.425,0.425,0.425,0.425,0.425,0.425,0.5312,0.5312,0.5312,0.5312,0.4675,0.4675,0.5525,0.5525
5117,0.5879,0.5879,0.5879,0.5879,0.5879,0.479,0.479,0.5226,0.5226,0.5226,0.4355,0.4355,0.4355,0.4355,0.4355,0.4355,0.5444,0.5444,0.5444,0.5444,0.479,0.479,0.5662,0.5662
5118,0.5468,0.5468,0.5468,0.5468,0.5468,0.4455,0.4455,0.486,0.486,0.486,0.405,0.405,0.405,0.405,0.405,0.405,0.5063,0.5063,0.5063,0.5063,0.4455,0.4455,0.5265,0.5265
5119,0.5252,0.5252,0.5252,0.5252,0.5252,0.4279,0.4279,0.4668,0.4668,0.4668,0.389,0.389,0.389,0.389,0.389,0.389,0.4862,0.4862,0.4862,0.4862,0.4279,0.4279,0.5057,0.5057
5120,0.5981,0.5981,0.5981,0.5981,0.5981,0.4873,0.4873,0.5316,0.5316,0.5316,0.443,0.443,0.443,0.443,0.443,0.443,0.5538,0.5538,0.5538,0.5538,0.4873,0.4873,0.5759,0.5759
5121,0.5994,0.5994,0.5994,0.5994,0.5994,0.4884,0.4884,0.5328,0.5328,0.5328,0.444,0.444,0.444,0.444,0.444,0.444,0.555,0.555,0.555,0.555,0.4884,0.4884,0.5772,0.5772
5122,0.6143,0.6143,0.6143,0.6143,0.6143,0.5005,0.5005,0.546,0.546,0.546,0.455,0.455,0.455,0.455,0.455,0.455,0.5688,0.5688,0.5688,0.5688,0.5005,0.5005,0.5915,0.5915
5123,0.5967,0.5967,0.5967,0.5967,0.5967,0.4862,0.4862,0.5304,0.5304,0.5304,0.442,0.442,0.442,0.442,0.442,0.442,0.5525,0.5525,0.5525,0.5525,0.4862,0.4862,0.5746,0.5746
5124,0.5096,0.5096,0.5096,0.5096,0.5096,0.4153,0.4153,0.453,0.453,0.453,0.3775,0.3775,0.3775,0.3775,0.3775,0.3775,0.4719,0.4719,0.4719,0.4719,0.4153,0.4153,0.4908,0.4908
5125,0.5852,0.5852,0.5852,0.5852,0.5852,0.4769,0.4769,0.5202,0.5202,0.5202,0.4335,0.4335,0.4335,0.4335,0.4335,0.4335,0.5419,0.5419,0.5419,0.5419,0.4769,0.4769,0.5636,0.5636
5126,0.5042,0.5042,0.5042,0.5042,0.5042,0.4109,0.4109,0.4482,0.4482,0.4482,0.3735,0.3735,0.3735,0.3735,0.3735,0.3735,0.4669,0.4669,0.4669,0.4669,0.4109,0.4109,0.4856,0.4856
5127,0.5839,0.5839,0.5839,0.5839,0.5839,0.4758,0.4758,0.519,0.519,0.519,0.4325,0.4325,0.4325,0.4325,0.4325,0.4325,0.5406,0.5406,0.5406,0.5406,0.4758,0.4758,0.5622,0.5622
5128,0.5981,0.5981,0.5981,0.5981,0.5981,0.4873,0.4873,0.5316,0.5316,0.5316,0.443,0.443,0.443,0.443,0.443,0.443,0.5538,0.5538,0.5538,0.5538,0.4873,0.4873,0.5759,0.5759
5129,0.5866,0.5866,0.5866,0.5866,0.5866,0.478,0.478,0.5214,0.5214,0.5214,0.4345,0.4345,0.4345,0.4345,0.4345,0.4345,0.5431,0.5431,0.5431,0.5431,0.478,0.478,0.5648,0.5648
5130,0.5477,0.5477,0.5477,0.5477,0.5477,0.4463,0.4463,0.4868,0.4868,0.4868,0.4057,0.4057,0.4057,0.4057,0.4057,0.4057,0.5071,0.5071,0.5071,0.5071,0.4463,0.4463,0.5274,0.5274
5131,0.5528,0.5528,0.5528,0.5528,0.5528,0.4504,0.4504,0.4914,0.4914,0.4914,0.4095,0.4095,0.4095,0.4095,0.4095,0.4095,0.5119,0.5119,0.5119,0.5119,0.4504,0.4504,0.5324,0.5324
5132,0.5353,0.5353,0.5353,0.5353,0.5353,0.4362,0.4362,0.4758,0.4758,0.4758,0.3965,0.3965,0.3965,0.3965,0.3965,0.3965,0.4956,0.4956,0.4956,0.4956,0.4362,0.4362,0.5155,0.5155
5133,0.4903,0.4903,0.4903,0.4903,0.4903,0.3995,0.3995,0.4358,0.4358,0.4358,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.454,0.454,0.454,0.454,0.3995,0.3995,0.4722,0.4722
5134,0.4999,0.4999,0.4999,0.4999,0.4999,0.4073,0.4073,0.4444,0.4444,0.4444,0.3703,0.3703,0.3703,0.3703,0.3703,0.3703,0.4629,0.4629,0.4629,0.4629,0.4073,0.4073,0.4814,0.4814
5135,0.4952,0.4952,0.4952,0.4952,0.4952,0.4035,0.4035,0.4402,0.4402,0.4402,0.3668,0.3668,0.3668,0.3668,0.3668,0.3668,0.4585,0.4585,0.4585,0.4585,0.4035,0.4035,0.4768,0.4768
5136,0.5238,0.5238,0.5238,0.5238,0.5238,0.4268,0.4268,0.4656,0.4656,0.4656,0.388,0.388,0.388,0.388,0.388,0.388,0.485,0.485,0.485,0.485,0.4268,0.4268,0.5044,0.5044
5137,0.5812,0.5812,0.5812,0.5812,0.5812,0.4736,0.4736,0.5166,0.5166,0.5166,0.4305,0.4305,0.4305,0.4305,0.4305,0.4305,0.5381,0.5381,0.5381,0.5381,0.4736,0.4736,0.5596,0.5596
5138,0.5069,0.5069,0.5069,0.5069,0.5069,0.413,0.413,0.4506,0.4506,0.4506,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.4694,0.4694,0.4694,0.4694,0.413,0.413,0.4882,0.4882
5139,0.5562,0.5562,0.5562,0.5562,0.5562,0.4532,0.4532,0.4944,0.4944,0.4944,0.412,0.412,0.412,0.412,0.412,0.412,0.515,0.515,0.515,0.515,0.4532,0.4532,0.5356,0.5356
5140,0.592,0.592,0.592,0.592,0.592,0.4824,0.4824,0.5262,0.5262,0.5262,0.4385,0.4385,0.4385,0.4385,0.4385,0.4385,0.5481,0.5481,0.5481,0.5481,0.4824,0.4824,0.5701,0.5701
5141,0.5494,0.5494,0.5494,0.5494,0.5494,0.4477,0.4477,0.4884,0.4884,0.4884,0.407,0.407,0.407,0.407,0.407,0.407,0.5087,0.5087,0.5087,0.5087,0.4477,0.4477,0.5291,0.5291
5142,0.5926,0.5926,0.5926,0.5926,0.5926,0.4829,0.4829,0.5268,0.5268,0.5268,0.439,0.439,0.439,0.439,0.439,0.439,0.5488,0.5488,0.5488,0.5488,0.4829,0.4829,0.5707,0.5707
5143,0.5103,0.5103,0.5103,0.5103,0.5103,0.4158,0.4158,0.4536,0.4536,0.4536,0.378,0.378,0.378,0.378,0.378,0.378,0.4725,0.4725,0.4725,0.4725,0.4158,0.4158,0.4914,0.4914
5144,0.5778,0.5778,0.5778,0.5778,0.5778,0.4708,0.4708,0.5136,0.5136,0.5136,0.428,0.428,0.428,0.428,0.428,0.428,0.535,0.535,0.535,0.535,0.4708,0.4708,0.5564,0.5564
5145,0.5825,0.5825,0.5825,0.5825,0.5825,0.4746,0.4746,0.5178,0.5178,0.5178,0.4315,0.4315,0.4315,0.4315,0.4315,0.4315,0.5394,0.5394,0.5394,0.5394,0.4746,0.4746,0.561,0.561
5146,0.59,0.59,0.59,0.59,0.59,0.4807,0.4807,0.5244,0.5244,0.5244,0.437,0.437,0.437,0.437,0.437,0.437,0.5462,0.5462,0.5462,0.5462,0.4807,0.4807,0.5681,0.5681
5147,0.5897,0.5897,0.5897,0.5897,0.5897,0.4805,0.4805,0.5242,0.5242,0.5242,0.4368,0.4368,0.4368,0.4368,0.4368,0.4368,0.546,0.546,0.546,0.546,0.4805,0.4805,0.5678,0.5678
5148,0.5262,0.5262,0.5262,0.5262,0.5262,0.4288,0.4288,0.4678,0.4678,0.4678,0.3898,0.3898,0.3898,0.3898,0.3898,0.3898,0.4872,0.4872,0.4872,0.4872,0.4288,0.4288,0.5067,0.5067
5149,0.5875,0.5875,0.5875,0.5875,0.5875,0.4787,0.4787,0.5222,0.5222,0.5222,0.4352,0.4352,0.4352,0.4352,0.4352,0.4352,0.544,0.544,0.544,0.544,0.4787,0.4787,0.5658,0.5658
5150,0.5535,0.5535,0.5535,0.5535,0.5535,0.451,0.451,0.492,0.492,0.492,0.41,0.41,0.41,0.41,0.41,0.41,0.5125,0.5125,0.5125,0.5125,0.451,0.451,0.533,0.533
5151,0.5623,0.5623,0.5623,0.5623,0.5623,0.4582,0.4582,0.4998,0.4998,0.4998,0.4165,0.4165,0.4165,0.4165,0.4165,0.4165,0.5206,0.5206,0.5206,0.5206,0.4582,0.4582,0.5414,0.5414
5152,0.4826,0.4826,0.4826,0.4826,0.4826,0.3932,0.3932,0.429,0.429,0.429,0.3575,0.3575,0.3575,0.3575,0.3575,0.3575,0.4469,0.4469,0.4469,0.4469,0.3932,0.3932,0.4648,0.4648
5153,0.5211,0.5211,0.5211,0.5211,0.5211,0.4246,0.4246,0.4632,0.4632,0.4632,0.386,0.386,0.386,0.386,0.386,0.386,0.4825,0.4825,0.4825,0.4825,0.4246,0.4246,0.5018,0.5018
5154,0.59,0.59,0.59,0.59,0.59,0.4807,0.4807,0.5244,0.5244,0.5244,0.437,0.437,0.437,0.437,0.437,0.437,0.5462,0.5462,0.5462,0.5462,0.4807,0.4807,0.5681,0.5681
5155,0.5589,0.5589,0.5589,0.5589,0.5589,0.4554,0.4554,0.4968,0.4968,0.4968,0.414,0.414,0.414,0.414,0.414,0.414,0.5175,0.5175,0.5175,0.5175,0.4554,0.4554,0.5382,0.5382
5156,0.5353,0.5353,0.5353,0.5353,0.5353,0.4362,0.4362,0.4758,0.4758,0.4758,0.3965,0.3965,0.3965,0.3965,0.3965,0.3965,0.4956,0.4956,0.4956,0.4956,0.4362,0.4362,0.5155,0.5155
5157,0.5546,0.5546,0.5546,0.5546,0.5546,0.4519,0.4519,0.493,0.493,0.493,0.4108,0.4108,0.4108,0.4108,0.4108,0.4108,0.5135,0.5135,0.5135,0.5135,0.4519,0.4519,0.534,0.534
5158,0.5245,0.5245,0.5245,0.5245,0.5245,0.4274,0.4274,0.4662,0.4662,0.4662,0.3885,0.3885,0.3885,0.3885,0.3885,0.3885,0.4856,0.4856,0.4856,0.4856,0.4274,0.4274,0.505,0.505
5159,0.5551,0.5551,0.5551,0.5551,0.5551,0.4523,0.4523,0.4934,0.4934,0.4934,0.4112,0.4112,0.4112,0.4112,0.4112,0.4112,0.514,0.514,0.514,0.514,0.4523,0.4523,0.5346,0.5346
5160,0.5704,0.5704,0.5704,0.5704,0.5704,0.4648,0.4648,0.507,0.507,0.507,0.4225,0.4225,0.4225,0.4225,0.4225,0.4225,0.5281,0.5281,0.5281,0.5281,0.4648,0.4648,0.5492,0.5492
5161,0.5316,0.5316,0.5316,0.5316,0.5316,0.4332,0.4332,0.4726,0.4726,0.4726,0.3938,0.3938,0.3938,0.3938,0.3938,0.3938,0.4922,0.4922,0.4922,0.4922,0.4332,0.4332,0.5119,0.5119
5162,0.5238,0.5238,0.5238,0.5238,0.5238,0.4268,0.4268,0.4656,0.4656,0.4656,0.388,0.388,0.388,0.388,0.388,0.388,0.485,0.485,0.485,0.485,0.4268,0.4268,0.5044,0.5044
5163,0.5582,0.5582,0.5582,0.5582,0.5582,0.4548,0.4548,0.4962,0.4962,0.4962,0.4135,0.4135,0.4135,0.4135,0.4135,0.4135,0.5169,0.5169,0.5169,0.5169,0.4548,0.4548,0.5376,0.5376
5164,0.5762,0.5762,0.5762,0.5762,0.5762,0.4695,0.4695,0.5122,0.5122,0.5122,0.4268,0.4268,0.4268,0.4268,0.4268,0.4268,0.5335,0.5335,0.5335,0.5335,0.4695,0.4695,0.5548,0.5548
5165,0.5484,0.5484,0.5484,0.5484,0.5484,0.4468,0.4468,0.4874,0.4874,0.4874,0.4062,0.4062,0.4062,0.4062,0.4062,0.4062,0.5078,0.5078,0.5078,0.5078,0.4468,0.4468,0.5281,0.5281
5166,0.5384,0.5384,0.5384,0.5384,0.5384,0.4387,0.4387,0.4786,0.4786,0.4786,0.3988,0.3988,0.3988,0.3988,0.3988,0.3988,0.4985,0.4985,0.4985,0.4985,0.4387,0.4387,0.5184,0.5184
5167,0.52,0.52,0.52,0.52,0.52,0.4237,0.4237,0.4622,0.4622,0.4622,0.3852,0.3852,0.3852,0.3852,0.3852,0.3852,0.4815,0.4815,0.4815,0.4815,0.4237,0.4237,0.5008,0.5008
5168,0.5225,0.5225,0.5225,0.5225,0.5225,0.4257,0.4257,0.4644,0.4644,0.4644,0.387,0.387,0.387,0.387,0.387,0.387,0.4838,0.4838,0.4838,0.4838,0.4257,0.4257,0.5031,0.5031
5169,0.5717,0.5717,0.5717,0.5717,0.5717,0.4658,0.4658,0.5082,0.5082,0.5082,0.4235,0.4235,0.4235,0.4235,0.4235,0.4235,0.5294,0.5294,0.5294,0.5294,0.4658,0.4658,0.5506,0.5506
5170,0.6055,0.6055,0.6055,0.6055,0.6055,0.4934,0.4934,0.5382,0.5382,0.5382,0.4485,0.4485,0.4485,0.4485,0.4485,0.4485,0.5606,0.5606,0.5606,0.5606,0.4934,0.4934,0.5831,0.5831
5171,0.5434,0.5434,0.5434,0.5434,0.5434,0.4428,0.4428,0.483,0.483,0.483,0.4025,0.4025,0.4025,0.4025,0.4025,0.4025,0.5031,0.5031,0.5031,0.5031,0.4428,0.4428,0.5233,0.5233
5172,0.5717,0.5717,0.5717,0.5717,0.5717,0.4658,0.4658,0.5082,0.5082,0.5082,0.4235,0.4235,0.4235,0.4235,0.4235,0.4235,0.5294,0.5294,0.5294,0.5294,0.4658,0.4658,0.5506,0.5506
5173,0.5447,0.5447,0.5447,0.5447,0.5447,0.4439,0.4439,0.4842,0.4842,0.4842,0.4035,0.4035,0.4035,0.4035,0.4035,0.4035,0.5044,0.5044,0.5044,0.5044,0.4439,0.4439,0.5246,0.5246
5174,0.5461,0.5461,0.5461,0.5461,0.5461,0.445,0.445,0.4854,0.4854,0.4854,0.4045,0.4045,0.4045,0.4045,0.4045,0.4045,0.5056,0.5056,0.5056,0.5056,0.445,0.445,0.5258,0.5258
5175,0.5522,0.5522,0.5522,0.5522,0.5522,0.4499,0.4499,0.4908,0.4908,0.4908,0.409,0.409,0.409,0.409,0.409,0.409,0.5112,0.5112,0.5112,0.5112,0.4499,0.4499,0.5317,0.5317
5176,0.49,0.49,0.49,0.49,0.49,0.3993,0.3993,0.4356,0.4356,0.4356,0.363,0.363,0.363,0.363,0.363,0.363,0.4538,0.4538,0.4538,0.4538,0.3993,0.3993,0.4719,0.4719
5177,0.5461,0.5461,0.5461,0.5461,0.5461,0.445,0.445,0.4854,0.4854,0.4854,0.4045,0.4045,0.4045,0.4045,0.4045,0.4045,0.5056,0.5056,0.5056,0.5056,0.445,0.445,0.5258,0.5258
5178,0.536,0.536,0.536,0.536,0.536,0.4367,0.4367,0.4764,0.4764,0.4764,0.397,0.397,0.397,0.397,0.397,0.397,0.4962,0.4962,0.4962,0.4962,0.4367,0.4367,0.5161,0.5161
5179,0.4941,0.4941,0.4941,0.4941,0.4941,0.4026,0.4026,0.4392,0.4392,0.4392,0.366,0.366,0.366,0.366,0.366,0.366,0.4575,0.4575,0.4575,0.4575,0.4026,0.4026,0.4758,0.4758
5180,0.5278,0.5278,0.5278,0.5278,0.5278,0.4301,0.4301,0.4692,0.4692,0.4692,0.391,0.391,0.391,0.391,0.391,0.391,0.4888,0.4888,0.4888,0.4888,0.4301,0.4301,0.5083,0.5083
5181,0.5576,0.5576,0.5576,0.5576,0.5576,0.4543,0.4543,0.4956,0.4956,0.4956,0.413,0.413,0.413,0.413,0.413,0.413,0.5162,0.5162,0.5162,0.5162,0.4543,0.4543,0.5369,0.5369
5182,0.5555,0.5555,0.5555,0.5555,0.5555,0.4526,0.4526,0.4938,0.4938,0.4938,0.4115,0.4115,0.4115,0.4115,0.4115,0.4115,0.5144,0.5144,0.5144,0.5144,0.4526,0.4526,0.535,0.535
5183,0.4853,0.4853,0.4853,0.4853,0.4853,0.3955,0.3955,0.4314,0.4314,0.4314,0.3595,0.3595,0.3595,0.3595,0.3595,0.3595,0.4494,0.4494,0.4494,0.4494,0.3955,0.3955,0.4674,0.4674
5184,0.5522,0.5522,0.5522,0.5522,0.5522,0.4499,0.4499,0.4908,0.4908,0.4908,0.409,0.409,0.409,0.409,0.409,0.409,0.5112,0.5112,0.5112,0.5112,0.4499,0.4499,0.5317,0.5317
5185,0.5272,0.5272,0.5272,0.5272,0.5272,0.4296,0.4296,0.4686,0.4686,0.4686,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.4881,0.4881,0.4881,0.4881,0.4296,0.4296,0.5077,0.5077
5186,0.5623,0.5623,0.5623,0.5623,0.5623,0.4582,0.4582,0.4998,0.4998,0.4998,0.4165,0.4165,0.4165,0.4165,0.4165,0.4165,0.5206,0.5206,0.5206,0.5206,0.4582,0.4582,0.5414,0.5414
5187,0.542,0.542,0.542,0.542,0.542,0.4416,0.4416,0.4818,0.4818,0.4818,0.4015,0.4015,0.4015,0.4015,0.4015,0.4015,0.5019,0.5019,0.5019,0.5019,0.4416,0.4416,0.522,0.522
5188,0.509,0.509,0.509,0.509,0.509,0.4147,0.4147,0.4524,0.4524,0.4524,0.377,0.377,0.377,0.377,0.377,0.377,0.4712,0.4712,0.4712,0.4712,0.4147,0.4147,0.4901,0.4901
